external_id,title,thumbnail_url,authors,update_days,provider,source_url
naver_768468,"불편한 관계",https://image-comic.pstatic.net/webtoon/768468/thumbnail/thumbnail_IMAG21_a1a837ad-e769-47d0-a082-f4ab829362b6.jpg,"다봄",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=768468
naver_823663,"불효자",https://image-comic.pstatic.net/webtoon/823663/thumbnail/thumbnail_IMAG21_a6c2cab5-036e-4747-9a56-aafb0ae3b6ff.jpg,"정찬",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=823663
naver_802849,"사기 친 공작님을 유혹해버렸다",https://image-comic.pstatic.net/webtoon/802849/thumbnail/thumbnail_IMAG21_3021fe31-4f25-4253-aa77-75a584f09942.jpg,"T.Heimdallr,쥐똥새똥",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=802849
naver_814512,"사내연애 사절!",https://image-comic.pstatic.net/webtoon/814512/thumbnail/thumbnail_IMAG21_822d18b7-4c27-4cb0-9966-2b156aceaac0.jpg,"두부,남수",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=814512
naver_794644,"사랑하는 여배우들",https://image-comic.pstatic.net/webtoon/794644/thumbnail/thumbnail_IMAG21_6d7a7af6-ed5d-474f-bae0-f5fc70cef0e6.jpg,"고나리자,수정",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=794644
naver_822765,"사형집행관",https://image-comic.pstatic.net/webtoon/822765/thumbnail/thumbnail_IMAG21_8c83c06d-6396-4e92-8507-56f38825c9ce.jpg,"이제환,박범진",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=822765
naver_822874,"삼이는 재생한다",https://image-comic.pstatic.net/webtoon/822874/thumbnail/thumbnail_IMAG21_57316c8e-810f-499c-984c-526f524d861e.jpg,"강은영",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=822874
naver_807537,"서울밤피어",https://image-comic.pstatic.net/webtoon/807537/thumbnail/thumbnail_IMAG21_1e7b0ad2-11c1-48e6-b9e6-ab85d98a6c36.jpg,"송지형",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=807537
naver_822640,"소꿉친구 컴플렉스",https://image-comic.pstatic.net/webtoon/822640/thumbnail/thumbnail_IMAG21_56a8443c-14b8-47a6-8806-ae90f935cd85.jpg,"은하이",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=822640
naver_825415,"소심한 호랭이 코코",https://image-comic.pstatic.net/webtoon/825415/thumbnail/thumbnail_IMAG21_641992da-1280-4b00-b8f7-642e4feb7fa9.jpg,"키몽",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=825415
naver_821589,"순결을 그대에게",https://image-comic.pstatic.net/webtoon/821589/thumbnail/thumbnail_IMAG21_0e3cdac8-e080-440f-82da-275dbb58d822.jpg,"지공",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=821589
naver_797937,"순수한 동거생활",https://image-comic.pstatic.net/webtoon/797937/thumbnail/thumbnail_IMAG21_437f40c3-9af5-4c79-88fd-b0c16217e266.jpg,"성은,플아다",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=797937
naver_797731,"순정빌런",https://image-comic.pstatic.net/webtoon/797731/thumbnail/thumbnail_IMAG21_ec646e33-25d7-4497-8afd-2f7f78590dc7.jpg,"세윤",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=797731
naver_809625,"시한부 천재 암흑기사",https://image-comic.pstatic.net/webtoon/809625/thumbnail/thumbnail_IMAG21_445798d0-7a81-45e7-a526-fce351b67671.jpg,"정선율,나기",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=809625
naver_812354,"신혼일기",https://image-comic.pstatic.net/webtoon/812354/thumbnail/thumbnail_IMAG21_db07011f-6b03-4a20-83cc-6bf5689e975f.jpg,"자까",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=812354
naver_812164,"쌍둥이 영애가 남장을 하는 이유",https://image-comic.pstatic.net/webtoon/812164/thumbnail/thumbnail_IMAG21_ec2ab54e-68be-4ff5-8e7a-1e3dfcb213cb.jpg,"Amamiya Ley.,MONA",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=812164
naver_808286,"썩은 핑크의 법칙",https://image-comic.pstatic.net/webtoon/808286/thumbnail/thumbnail_IMAG21_1f3844a8-0226-42e5-9d50-757ab3054246.jpg,"힙합신선",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=808286
naver_824929,"어느날 교주가 된다면",https://image-comic.pstatic.net/webtoon/824929/thumbnail/thumbnail_IMAG21_70ce1c11-ca61-4373-a819-fbc593ec06b4.jpg,"아이아리",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=824929
naver_824237,"에밀리의 저택",https://image-comic.pstatic.net/webtoon/824237/thumbnail/thumbnail_IMAG21_b75f7b60-87b9-4bc4-bc5f-63fa1d89a80e.jpg,"손하기",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=824237
naver_802378,"엔딩, 바꿔보려합니다",https://image-comic.pstatic.net/webtoon/802378/thumbnail/thumbnail_IMAG21_a47d175e-5271-4228-807b-28eb40224e7d.jpg,"모카빵",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=802378
naver_813571,"여친을 찾아서",https://image-comic.pstatic.net/webtoon/813571/thumbnail/thumbnail_IMAG21_a40611fc-7bbb-4faf-a533-0216f91a7639.jpg,"뻥,타로맨",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=813571
naver_820102,"영광의 해일로",https://image-comic.pstatic.net/webtoon/820102/thumbnail/thumbnail_IMAG21_daf6a2ca-a366-481b-96f9-556d8a7a9e18.jpg,"브림스,하제.",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=820102
naver_790840,"오, 친애하는 숙적",https://image-comic.pstatic.net/webtoon/790840/thumbnail/thumbnail_IMAG21_3bbb8087-0d6e-4ca6-9055-9996fd9b4859.jpg,"오쏘,무정,미나토",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=790840
naver_814538,"오만의 시대",https://image-comic.pstatic.net/webtoon/814538/thumbnail/thumbnail_IMAG21_37b888c5-d7d7-4722-95b2-2be5687efdda.jpg,"팀 코모도,한솔,레몬개구리",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=814538
naver_796492,"유월의 소한",https://image-comic.pstatic.net/webtoon/796492/thumbnail/thumbnail_IMAG21_4122820291731022946.jpg,"윤정민",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=796492
naver_805368,"이러면 안 돼요, 전하!",https://image-comic.pstatic.net/webtoon/805368/thumbnail/thumbnail_IMAG21_799f8c89-44ca-4e6b-9c1d-ccb38fc4f0a1.jpg,"개굴,우라노스,최아리",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=805368
naver_823971,"이세계 캠핑으로 힐링 라이프",https://image-comic.pstatic.net/webtoon/823971/thumbnail/thumbnail_IMAG21_ec848365-0106-4bf2-8c5d-3c0b1723f8b2.jpg,"일인분,맹깐,금의행",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=823971
naver_822790,"이세계 탈출",https://image-comic.pstatic.net/webtoon/822790/thumbnail/thumbnail_IMAG21_1789980a-4b49-4b76-a9fe-24fbd4c603ab.jpg,"김준형",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=822790
naver_812962,"일립예고 학생들",https://image-comic.pstatic.net/webtoon/812962/thumbnail/thumbnail_IMAG21_77916a2b-ee79-4a98-93cc-c15095617eb0.jpg,"백본",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=812962
naver_817611,"일진만화에서 살아남기",https://image-comic.pstatic.net/webtoon/817611/thumbnail/thumbnail_IMAG21_b00a586f-5f01-4320-bad6-7c27c844761e.jpg,"현실안주형",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=817611
naver_800770,"재벌집 막내아들",https://image-comic.pstatic.net/webtoon/800770/thumbnail/thumbnail_IMAG21_d2e1e7ee-fc83-4030-a1e7-200378bc088f.jpg,"JP,김병관,산경(山景)",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=800770
naver_827083,"전설의 헌터, 회춘하다",https://image-comic.pstatic.net/webtoon/827083/thumbnail/thumbnail_IMAG21_ce67ccbf-2349-4398-93e4-27860d9c4448.jpg,"백영민,BBing",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=827083
naver_762279,"정글쥬스",https://image-comic.pstatic.net/webtoon/762279/thumbnail/thumbnail_IMAG21_715e8b9b-f6e7-48fc-af26-88fdf50ff7c5.jpg,"형은,쥬더",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=762279
naver_826321,"종말에서 살아남기",https://image-comic.pstatic.net/webtoon/826321/thumbnail/thumbnail_IMAG21_3606371d-37d9-4672-9f0e-4778485e36fb.jpg,"송",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=826321
naver_824264,"천마님 안마하신다",https://image-comic.pstatic.net/webtoon/824264/thumbnail/thumbnail_IMAG21_5b618ba8-2c33-4dfa-af28-58d3dc85cb04.jpg,"이석준,소소,레빗토끼",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=824264
naver_776255,"천마육성",https://image-comic.pstatic.net/webtoon/776255/thumbnail/thumbnail_IMAG21_02fb1475-2e82-4bcd-ae93-c22d6b7158ae.jpg,"광휘,조형근",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=776255
naver_822075,"첫날밤을 보낸 그 악녀를 찾습니다",https://image-comic.pstatic.net/webtoon/822075/thumbnail/thumbnail_IMAG21_babb09d6-0343-4fb7-90c3-4e80318874cf.jpg,"은라겸,풀모",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=822075
naver_817049,"첫사랑, 두 번째",https://image-comic.pstatic.net/webtoon/817049/thumbnail/thumbnail_IMAG21_69243099-b753-46d2-9993-966f90b51ad4.jpg,"하모",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=817049
naver_808198,"촉법소년",https://image-comic.pstatic.net/webtoon/808198/thumbnail/thumbnail_IMAG21_2aabb538-5b1a-4d74-81ed-b41bb8a155ff.jpg,"박만사, 남자의 이야기,정종택",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=808198
naver_570506,"최강전설 강해효",https://image-comic.pstatic.net/webtoon/570506/thumbnail/thumbnail_IMAG21_3630857206429464627.jpg,"최병열",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=570506
naver_754876,"카루나",https://image-comic.pstatic.net/webtoon/754876/thumbnail/thumbnail_IMAG21_3904682673849053541.jpg,"강호진",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=754876
naver_131385,"쿠베라",https://image-comic.pstatic.net/webtoon/131385/thumbnail/thumbnail_IMAG21_1d44dd99-4fef-48b5-81f0-083e83b6c048.jpg,"카레곰",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=131385
naver_817631,"학생만 하면 안 될까요?",https://image-comic.pstatic.net/webtoon/817631/thumbnail/thumbnail_IMAG21_d9f54b38-3062-4cfb-9215-d7b79ef87e77.jpg,"글비,나우",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=817631
naver_817246,"할배무사와 지존 손녀",https://image-comic.pstatic.net/webtoon/817246/thumbnail/thumbnail_IMAG21_46f61b55-c361-40e0-9506-77ab75e5a65c.jpg,"신의철,김명현,일향(一向)",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=817246
naver_796827,"회귀한 천재 헌터의 슬기로운 청소생활",https://image-comic.pstatic.net/webtoon/796827/thumbnail/thumbnail_IMAG21_f08bc78b-4135-4851-9b73-7def9b9656b6.jpg,"고일고일,달비트",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=796827
naver_820104,"흔한햄",https://image-comic.pstatic.net/webtoon/820104/thumbnail/thumbnail_IMAG21_339fb346-6eae-42e3-afbb-b9e8ec0dc513.jpg,"잇선",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=820104
naver_817369,"히든클래스 중력자로 최강을 노린다",https://image-comic.pstatic.net/webtoon/817369/thumbnail/thumbnail_IMAG21_be76f4ba-d928-4c3b-a91f-f4ab8e82af3e.jpg,"네코코,치쿠와",THU,NAVER,https://comic.naver.com/webtoon/list?titleId=817369
naver_725586,"1초",https://image-comic.pstatic.net/webtoon/725586/thumbnail/thumbnail_IMAG21_17f81846-d1a9-43fd-83a4-f9e966b6b977.jpg,"시니,광운",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=725586
naver_821043,"3분의 1이 없어도",https://image-comic.pstatic.net/webtoon/821043/thumbnail/thumbnail_IMAG21_63f03795-33ad-4478-95d2-e43bb0be2e70.jpg,"당과",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=821043
naver_765804,"A.I. 닥터",https://image-comic.pstatic.net/webtoon/765804/thumbnail/thumbnail_IMAG21_011afdde-cc86-418b-94ed-7baa9e11f094.jpg,"ZAINO,쿠큐,한산이가",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=765804
naver_821814,"가장 썩은 것을 줄게",https://image-comic.pstatic.net/webtoon/821814/thumbnail/thumbnail_IMAG21_9a4d3ae0-c6f3-4d92-a5cc-3c8766d0ca1a.jpg,"윤다",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=821814
naver_821047,"걔의 질투",https://image-comic.pstatic.net/webtoon/821047/thumbnail/thumbnail_IMAG21_beabaef2-d9d7-41af-8421-e4ec17fdb5a8.jpg,"할,Z6",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=821047
naver_817927,"공동급식구역",https://image-comic.pstatic.net/webtoon/817927/thumbnail/thumbnail_IMAG21_a2783aa9-2b4f-4cc4-86c9-140039e796be.jpg,"청건",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=817927
naver_776601,"광마회귀",https://image-comic.pstatic.net/webtoon/776601/thumbnail/thumbnail_IMAG21_7365135131254864183.jpg,"JP,이히,유진성",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=776601
naver_817177,"괴물 의상실",https://image-comic.pstatic.net/webtoon/817177/thumbnail/thumbnail_IMAG21_f692e2df-891a-458f-bc8a-e7040ebf8c6f.jpg,"스페트",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=817177
naver_821608,"그 남자의 정원",https://image-comic.pstatic.net/webtoon/821608/thumbnail/thumbnail_IMAG21_52f359f4-9283-48d4-8f58-274ff9cbc548.jpg,"재키,원해,로즈빈",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=821608
naver_814289,"그거 사랑 아니야",https://image-comic.pstatic.net/webtoon/814289/thumbnail/thumbnail_IMAG21_c9087632-b5bb-4733-bc35-8ddf11224423.jpg,"민원백",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=814289
naver_822239,"그렇게 물거품이 되어도",https://image-comic.pstatic.net/webtoon/822239/thumbnail/thumbnail_IMAG21_5a915557-91af-430f-92e1-5c863a6944db.jpg,"다홍",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=822239
naver_801699,"기억해줘",https://image-comic.pstatic.net/webtoon/801699/thumbnail/thumbnail_IMAG21_f40b0153-89bb-4bf1-8cb0-592c1c2657f9.jpg,"BD,왈치",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=801699
naver_773797,"나 혼자 만렙 뉴비",https://image-comic.pstatic.net/webtoon/773797/thumbnail/thumbnail_IMAG21_4dda13fe-417f-45b9-9696-880f2487d41d.jpg,"WAN.Z,스윙뱃,메슬로우",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=773797
naver_808389,"나 혼자 탑에서 농사",https://image-comic.pstatic.net/webtoon/808389/thumbnail/thumbnail_IMAG21_4a5ab33b-e6fe-4fbe-95b7-bd7fa6a9c156.jpg,"임형,이하경,sdcknight",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=808389
naver_746534,"낙향문사전",https://image-comic.pstatic.net/webtoon/746534/thumbnail/thumbnail_IMAG21_2df4002b-4597-4eed-8cdd-cb77eb73ad83.jpg,"바킹독,팀 페가수스,최현우",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=746534
naver_823773,"남편은 한 명으로 족하다",https://image-comic.pstatic.net/webtoon/823773/thumbnail/thumbnail_IMAG21_21979592-b2b6-4def-8439-86bf416b7251.jpg,"고선영",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=823773
naver_780063,"달이 없는 나라",https://image-comic.pstatic.net/webtoon/780063/thumbnail/thumbnail_IMAG21_3978478587194062641.jpg,"엥비",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=780063
naver_816659,"대신 살쪄주는 여자",https://image-comic.pstatic.net/webtoon/816659/thumbnail/thumbnail_IMAG21_13d24e4e-58af-4517-918c-8bd7d12de130.jpg,"롸나",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=816659
naver_753478,"데드퀸",https://image-comic.pstatic.net/webtoon/753478/thumbnail/thumbnail_IMAG21_4049077133597095219.jpg,"김규삼",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=753478
naver_813641,"도깨비의 밤",https://image-comic.pstatic.net/webtoon/813641/thumbnail/thumbnail_IMAG21_a53a4e1b-3395-44da-b9dc-6fe08c98bee5.jpg,"문식,도올",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=813641
naver_761496,"도무지 그애는",https://image-comic.pstatic.net/webtoon/761496/thumbnail/thumbnail_IMAG21_7306581563690476642.jpg,"게코, 시노키오,게코",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=761496
naver_795540,"드래곤의 심장을 가지고 있습니다",https://image-comic.pstatic.net/webtoon/795540/thumbnail/thumbnail_IMAG21_bb5de21f-2810-450e-9d4d-874d0decc936.jpg,"시뉴라",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=795540
naver_794742,"로또 황녀님",https://image-comic.pstatic.net/webtoon/794742/thumbnail/thumbnail_IMAG21_761b9cda-5024-4109-bd3d-77e07ca6010f.jpg,"무무경,보리멸, 도힌",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=794742
naver_809872,"룸9",https://image-comic.pstatic.net/webtoon/809872/thumbnail/thumbnail_IMAG21_54a73ea1-f5b7-482e-81be-6e5d049b7e3e.jpg,"은작",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=809872
naver_773916,"말년용사",https://image-comic.pstatic.net/webtoon/773916/thumbnail/thumbnail_IMAG21_bde2067c-3112-4b2e-a62e-335ddb0f4cc2.jpg,"후딩,신마니",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=773916
naver_823998,"메탈릭 루쥬",https://image-comic.pstatic.net/webtoon/823998/thumbnail/thumbnail_IMAG21_1fe9218b-31a9-4a4e-b01a-b7afad4248b6.jpg,"도쿄 아키카",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=823998
naver_644112,"몽홀",https://image-comic.pstatic.net/webtoon/644112/thumbnail/thumbnail_IMAG21_3618981192359294768.jpg,"장태산",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=644112
naver_751208,"뫼신 사냥꾼",https://image-comic.pstatic.net/webtoon/751208/thumbnail/thumbnail_IMAG21_b9f0ab1e-64ab-413d-8d7d-5841a40367b9.jpeg,"승림,방승현,윤현승",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=751208
naver_821776,"무제인간",https://image-comic.pstatic.net/webtoon/821776/thumbnail/thumbnail_IMAG21_bfc8294b-afb7-463d-8e96-c359da75e59d.jpg,"제다",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=821776
naver_800046,"문제적 왕자님",https://image-comic.pstatic.net/webtoon/800046/thumbnail/thumbnail_IMAG21_1b3a9842-439f-43a3-8b2f-90fc1b1ee356.jpg,"선인장,솔체",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=800046
naver_800006,"미드우트",https://image-comic.pstatic.net/webtoon/800006/thumbnail/thumbnail_IMAG21_9ead2d4b-40a7-4b42-96cb-a895aecbbca2.jpg,"원김",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=800006
naver_805203,"바스티안",https://image-comic.pstatic.net/webtoon/805203/thumbnail/thumbnail_IMAG21_b9464b2e-0ddf-4bde-bcb4-255b02c7dde3.jpg,"아빈,솔체",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=805203
naver_751999,"백년게임",https://image-comic.pstatic.net/webtoon/751999/thumbnail/thumbnail_IMAG21_8797d0ef-cefd-463b-bf97-1361a5de293b.jpg,"하람,지야",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=751999
naver_819620,"벌집",https://image-comic.pstatic.net/webtoon/819620/thumbnail/thumbnail_IMAG21_b8d7df27-30fe-4c59-a644-3e22e4f3d1b7.jpg,"쿼시",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=819620
naver_818334,"복수 법률사무소",https://image-comic.pstatic.net/webtoon/818334/thumbnail/thumbnail_IMAG21_fb7875f9-68b9-468c-b0db-02776ad56bd7.jpg,"이석준,기선우,도진기",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=818334
naver_797221,"비밀친구",https://image-comic.pstatic.net/webtoon/797221/thumbnail/thumbnail_IMAG21_57fd4345-eb1c-4d74-8b57-d03bea714a35.jpg,"이밤애,사바싸",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=797221
naver_816913,"뼈왕",https://image-comic.pstatic.net/webtoon/816913/thumbnail/thumbnail_IMAG21_5cdd430d-02b5-4d29-b048-9c046e6ffda4.jpg,"유성연",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=816913
naver_818850,"사냥개의 회귀본능",https://image-comic.pstatic.net/webtoon/818850/thumbnail/thumbnail_IMAG21_625e8217-4f7d-4f75-8fa3-9b17cd545acc.jpg,"아크로,스튜디오 W",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=818850
naver_799837,"사신",https://image-comic.pstatic.net/webtoon/799837/thumbnail/thumbnail_IMAG21_361ed944-3c87-481f-a3d9-0e02c12b027d.jpg,"임재원,설봉",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=799837
naver_823737,"사자의 서",https://image-comic.pstatic.net/webtoon/823737/thumbnail/thumbnail_IMAG21_1459fcd3-3e1d-4d30-b676-ae03ef828c9d.jpg,"랑또,키로",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=823737
naver_751168,"상남자",https://image-comic.pstatic.net/webtoon/751168/thumbnail/thumbnail_IMAG21_529c6125-cf14-435f-94ed-db1a2d499d84.jpg,"하늘소,도가도,김태궁",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=751168
naver_817752,"새동네",https://image-comic.pstatic.net/webtoon/817752/thumbnail/thumbnail_IMAG21_a73ace9e-f1c5-419e-8d43-b9dc48c6fc58.jpg,"림스",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=817752
naver_773476,"서울역 드루이드",https://image-comic.pstatic.net/webtoon/773476/thumbnail/thumbnail_IMAG21_60f66caa-8332-4333-b510-147854a2e496.jpg,"문성호,활성곰,진설우",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=773476
naver_826580,"성북구 비둘기 이헌서",https://image-comic.pstatic.net/webtoon/826580/thumbnail/thumbnail_IMAG21_5b091316-0add-4206-83a4-e0bd4344e0f8.jpg,"허새보",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=826580
naver_761722,"세기말 풋사과 보습학원",https://image-comic.pstatic.net/webtoon/761722/thumbnail/thumbnail_IMAG21_47b5d901-5671-403a-bb20-ab9a2fe95883.jpg,"순끼",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=761722
naver_819459,"세자와 세자빈의 계약혼인전",https://image-comic.pstatic.net/webtoon/819459/thumbnail/thumbnail_IMAG21_1bf60ebf-80ad-41fd-814e-c9d00cb8f8ed.jpg,"산삼",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=819459
naver_817635,"센스제로",https://image-comic.pstatic.net/webtoon/817635/thumbnail/thumbnail_IMAG21_c4da527a-594d-4bf4-9e33-4456ebde0116.jpg,"구리",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=817635
naver_800585,"소름일기",https://image-comic.pstatic.net/webtoon/800585/thumbnail/thumbnail_IMAG21_11721c44-7e70-45e2-bd2e-da1e4a51922b.jpg,siAm,FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=800585
naver_822577,"소희 훔치기",https://image-comic.pstatic.net/webtoon/822577/thumbnail/thumbnail_IMAG21_37e8d3f6-2cf5-4872-bdbc-2436dd140eab.jpg,"세라비,2L",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=822577
naver_792139,"솔트앤페퍼",https://image-comic.pstatic.net/webtoon/792139/thumbnail/thumbnail_IMAG21_7075778868856305717.jpg,"소이",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=792139
naver_794743,"스토커의 하루",https://image-comic.pstatic.net/webtoon/794743/thumbnail/thumbnail_IMAG21_cda3c8aa-f076-439a-94e9-cdac4f0b5db7.jpeg,bunny,FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=794743
naver_805658,"신컨의 원 코인 클리어",https://image-comic.pstatic.net/webtoon/805658/thumbnail/thumbnail_IMAG21_707d140c-65e7-4164-a885-dd99ea22f266.jpeg,"스튜디오 호호이,Akheres",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=805658
naver_826422,"아르마딜로",https://image-comic.pstatic.net/webtoon/826422/thumbnail/thumbnail_IMAG21_5c7eb5be-e9fd-45d5-886f-35f2739fe6df.jpg,"허5파6",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=826422
naver_820097,"아카데미에서 살아남기",https://image-comic.pstatic.net/webtoon/820097/thumbnail/thumbnail_IMAG21_632bd0b6-79c2-419a-8fac-555eb614629a.jpg,"기린그린,코리타",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=820097
naver_793853,"악마라고 불러다오",https://image-comic.pstatic.net/webtoon/793853/thumbnail/thumbnail_IMAG21_f4d3c4d2-b594-4123-925e-e141fdebd4da.jpg,"자양,써나,안테",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=793853
naver_823070,"암살청과",https://image-comic.pstatic.net/webtoon/823070/thumbnail/thumbnail_IMAG21_17906574-dc1d-46b2-9ecf-4b231d1a823f.jpg,"나락,군다",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=823070
naver_803371,"애증화음",https://image-comic.pstatic.net/webtoon/803371/thumbnail/thumbnail_IMAG21_20791a26-aa07-4f47-9ac7-a904b596f156.jpg,"전구",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=803371
naver_817048,"야수라는 공작에게 시집왔는데",https://image-comic.pstatic.net/webtoon/817048/thumbnail/thumbnail_IMAG21_c361fb33-b1c2-478a-8b56-4f8eb3725726.jpg,"나양,김승혁,박약초",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=817048
naver_804329,"약탈 신부",https://image-comic.pstatic.net/webtoon/804329/thumbnail/thumbnail_IMAG21_d09239e1-4e22-46a7-83df-b7094eceb403.jpg,"팀 카푸치노,강희자매",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=804329
naver_798917,"언니, 이번 생엔 내가 왕비야",https://image-comic.pstatic.net/webtoon/798917/thumbnail/thumbnail_IMAG21_35c1a390-7598-418e-9902-dc9a84f22d8b.jpg,"Omin,테미스,레팔진프",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=798917
naver_822557,"여동생은 오늘 밤 나를 간택한다",https://image-comic.pstatic.net/webtoon/822557/thumbnail/thumbnail_IMAG21_515f76c9-bf5b-48d7-8d5f-cda6f911ef5c.jpg,"네온비,도달",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=822557
naver_799220,"여름의 너에게",https://image-comic.pstatic.net/webtoon/799220/thumbnail/thumbnail_IMAG21_c4b3d6de-861e-46f2-983c-cb42ac787cf1.jpg,"라라뮤",FRI,NAVER,https://comic.naver.com/webtoon/list?titleId=799220
